"Nombre","Referencia interna","Código de barras","Categoría de producto","Coste","Precio de venta","Unidad SAT"
"Puntas para desarmador bristol M10, 3', 3 piezas","PUDE-8210","7506240671602","Expert","72.0","115.0","Pieza"
"Puntas para desarmador bristol M12, 3', 3 piezas","PUDE-8212","7506240671596","Expert","72.0","115.0","Pieza"
"Puntas para desarmador bristol M6, 3', 3 piezas","PUDE-8206","7506240671589","Expert","72.0","115.0","Pieza"
"Puntas para desarmador bristol M8, 3', 3 piezas","PUDE-8208","7506240671619","Expert","72.0","115.0","Pieza"
"Puntas para desarmador bristol combinadas, 3', 4 piezas","PUDE-8204","7506240671572","Expert","95.0","155.0","Pieza"
"Puntas para desarmador dobles, PH1, plana 1/4', largo 2-3/8'","PUDE-4201","7506240672241","Expert","32.0","52.0","Pieza"
"Puntas para desarmador dobles, PH2, plana 9/32',largo 2-3/8'","PUDE-4202","7506240672234","Expert","39.0","62.0","Pieza"
"Puntas para desarmador dobles, PH3, plana 5/16', largo 2-3/8","PUDE-4203","7506240672227","Expert","39.0","62.0","Pieza"
"Puntas para desarmador hexagonales 1/4, 1', 5 piezas","PUDE-7125","7506240671817","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 1/4, 2', 5 piezas","PUDE-7225","7506240671695","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 1/8, 1', 5 piezas","PUDE-7112","7506240671848","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 1/8, 2', 5 piezas","PUDE-7212","7506240671725","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 2 mm, 1', 5 piezas","PUDE-7102","7506240671794","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 2 mm, 2', 5 piezas","PUDE-7202","7506240671671","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 3 mm, 1', 5 piezas","PUDE-7103","7506240671787","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 3 mm, 2', 5 piezas","PUDE-7203","7506240671664","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 3/16, 1', 5 piezas","PUDE-7118","7506240671824","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 3/16, 2', 5 piezas","PUDE-7218","7506240671701","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 3/32, 1', 5 piezas","PUDE-7109","7506240671855","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 3/32, 2', 5 piezas","PUDE-7209","7506240671732","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 4 mm, 1', 5 piezas","PUDE-7104","7506240671770","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 4 mm, 2', 5 piezas","PUDE-7204","7506240671657","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 5 mm, 1', 5 piezas","PUDE-7105","7506240671763","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 5 mm, 2', 5 piezas","PUDE-7205","7506240671640","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 5/16, 1', 5 piezas","PUDE-7131","7506240671800","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 5/16, 2', 5 piezas","PUDE-7231","7506240671688","Expert","39.0","62.0","Pieza"
"Puntas para desarmador hexagonales 5/32, 1', 5 piezas","PUDE-7115","7506240671831","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 5/32, 2', 5 piezas","PUDE-7215","7506240671718","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 6 mm, 1', 5 piezas","PUDE-7106","7506240671756","Expert","19.0","30.0","Pieza"
"Puntas para desarmador hexagonales 6 mm, 2', 5 piezas","PUDE-7206","7506240671633","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 8 mm, 1', 5 piezas","PUDE-7108","7506240671749","Expert","28.0","45.0","Pieza"
"Puntas para desarmador hexagonales 8 mm, 2', 5 piezas","PUDE-7208","7506240671626","Expert","39.0","62.0","Pieza"
"Puntas para desarmador planas combinadas 1', 5 piezas","PUDE-3001","7506240671558","Expert","21.0","34.0","Pieza"
"Puntas para desarmador planas combinadas 2', 5 piezas","PUDE-3002","7506240671541","Expert","34.0","54.0","Pieza"
"Puntas para desarmador planas, P15, largo 1', 5 piezas","PUDE-3115","7506240672326","Expert","19.0","30.0","Pieza"
"Puntas para desarmador planas, P25, largo 1', 5 piezas","PUDE-3125","7506240672319","Expert","19.0","30.0","Pieza"
"Puntas para desarmador planas, P25, largo 2', 5 piezas","PUDE-3225","7506240672289","Expert","32.0","50.0","Pieza"
"Puntas para desarmador planas, P28, largo 1', 5 piezas","PUDE-3128","7506240672302","Expert","19.0","30.0","Pieza"
"Puntas para desarmador planas, P28, largo 2', 5 piezas","PUDE-3228","7506240672272","Expert","32.0","50.0","Pieza"
"Puntas para desarmador planas, P28, largo 2', 5 piezas (copia)","PUDE-3228","","Expert","8.57","12.0","Pieza"
"Puntas para desarmador planas, P31, largo 1', 5 piezas","PUDE-3131","7506240672296","Expert","28.0","45.0","Pieza"
"Puntas para desarmador planas, P31, largo 2', 5 piezas","PUDE-3231","7506240672265","Expert","45.0","69.0","Pieza"
"Puntas para desarmador planas, P37, largo 2', 5 piezas","PUDE-3227","7506240672258","Expert","49.0","78.0","Pieza"
"Punzón 1/2' para barrenar, largo 5-1/2'","PUBAR-1/2","7501206680698","Truper","32.0","54.0","Pieza"
"Punzón 1/4' para barrenar, largo 4-1/4'","PUBAR-1/4","7501206680735","Truper","15.0","24.0","Pieza"
"Punzón 1/4' para marcar, largo 4-3/4'","PUMAR-1/4","7501206680674","Truper","15.0","24.0","Pieza"
"Punzón 3/8' para barrenar, largo 4-7/8'","PUBAR-3/8","7501206680711","Truper","20.0","34.0","Pieza"
"Punzón 3/8' para marcar, largo 4-3/4'","PUMAR-3/8","7501206680650","Truper","20.0","37.0","Pieza"
"Punzón 5/16' para barrenar, largo 4-5/8'","PUBAR-5/16","7501206680728","Truper","16.0","27.0","Pieza"
"Punzón 5/16' para marcar, largo 5'","PUMAR-5/16","7501206680667","Truper","16.0","27.0","Pieza"
"Punzón 5/8' para barrenar, largo 6-1/8'","PUBAR-5/8","7501206680681","Truper","39.0","62.0","Pieza"
"Punzón 7/16' para barrenar, largo 5-1/4'","PUBAR-7/16","7501206680704","Truper","23.0","37.0","Pieza"
"Purificador de agua, bajo tarja","PURA-P3","7506240653653","limsa","645.0","965.0","Pieza"
"Purificador de agua, paso 2","PURA-P2","7506240600848","limsa","495.0","745.0","Pieza"
"Pértiga telescópica 6 secciones","PT-78","","All","7098.5","9937.9","Pieza"
"Púa concertina, alta seguridad, 45 cm diámetro","PUCO-A45","7506240624493","Fiero","355.0","495.0","Pieza"
"Púa concertina, máxima seguridad, 45 cm diámetro","PUCO-M45","7506240624509","Fiero","475.0","665.0","Pieza"
"QO CENTRO CARGA 12P ZAP 125 PoN - SQUARE-D","QO112L125PG","","EUROELECTRICA","1746.1200000000001","2270.0","Pieza"
"QO CENTRO CARGA 20P ZAP 125 A PON","","","All","4272.0","5560.0","Pieza"
"QO115 INT.TERMOMAG. 1P 15A SQUARED","","","All","172.0","230.0","Pieza"
"QO120 INT.TERMOMAG. 1P 20A SQUARED","","","All","172.0","240.0","Pieza"
"QUEMAD. T/CORONA DIFUSOR P/QUEMADOR BOILER REDURO","2503","","ABRAMEX","38.19","55.0","Pieza"
"QUEMADOR ALUMINIO PLANO 3 1/2  23368","15630","","ABRAMEX","58.02","84.0","Pieza"
"QUEMADOR ALUMINIO PLANO 5 1/2  23367","15629","","ABRAMEX","74.58","108.0","Pieza"
"QUEMADOR CHICHARRONERO 2 SIN LLAVE ANBEC","QCH1055","7506069049187","ANBEC","0.0","337.0","Pieza"
"QUEMADOR CHICHARRONERO 4 SIN LLAVE ANBEC","QCH1056","7506069049200","ANBEC","0.0","377.0","Pieza"
"QUEMADOR CHICHARRONERO 6 SIN LLAVE ANBEC","QCH1057","7506069049217","ANBEC","0.0","619.0","Pieza"
"QUEMADOR ESTRELLA 29 CM  23347","15624","7503017992755","ABRAMEX","88.72","129.0","Pieza"
"QUEMADOR GAS #2  C/VALVULA 10CM REDURO 30201","8247","","ABRAMEX","227.42000000000002","330.0","Pieza"
"QUEMADOR GAS #4 CON VALVULA 15CM 30202 008248","008248","","ABRAMEX","336.44","471.0","Pieza"
"QUEMADOR GAS #6 C/VALVULA 18CM REDURO  30203","8249","","ABRAMEX","380.19","551.0","Pieza"
"QUEMADOR H 40 CM  23341","B23341","7503017992731","ABRAMEX","148.67000000000002","208.0","Pieza"
"QUINTA TERMINAL P/BASE SOQUET RESISTEK","8235","","ABRAMEX","24.59","36.0","Pieza"
"QUIOTE P/JAULA PAJARO (NIDO) REDURO","8343","","ABRAMEX","22.47","30.0","Pieza"
"R&T CONTRA DOBLE DESCARGA A2412 DE 2 PULG. ALTA EFICIENCIA","","","LIMSA","286.0","320.0","Pieza"
"R280147 AIREADOR PARA 252 CROMO","","","LIMSA","69.0","78.0","Pieza"
"R470082 URR CARTUCHO 42 P/MODEL242 Y 46","vurcar42","","LIMSA","94.66","132.5","Pieza"
"RACK CUCHARAS ALBANIL SURTEK","RCUCH","660731272406","SURTEK","177.0","257.0","Pieza"
"RACK DISCOS ABRASIVOS P/PANEL SURTEK 126116","126116","660731261165","URREA","112.0","162.0","Pieza"
"RACK LLAVE DE CRUZ P/PANEL SURTEK RCRUZ","RCRUZ","660731264920","SURTEK","246.0","357.0","Pieza"
"RACK MULTIPLE P/PANEL EN PAR SURTEK RMUL6","RMUL6","660731260533","URREA","214.0","310.0","Pieza"
"RACK P/HACHAS SURTEK RHACHA","RHACHA","660731272390","SURTEK","144.0","209.0","Pieza"
"RACK PARA DADOS RDADOS SURTEK","RDADOS","660731649802","URREA","1068.0","1549.0","Pieza"
"RACK PISOS Y TALACHOS P/PANEL SURTEK DTAL","DTAL","660731262575","SURTEK","293.0","425.0","Pieza"
"RAFIA DE POLIPROPILENO 900G  RAF001 SURTEK","RAF001","660731431704","SURTEK","113.0","164.0","Pieza"
"RANITA WC 3"" PERA DESCARGA PB6036  COFLEX - MED","3362","710631914132","ABRAMEX","54.42","76.0","Pieza"
"RANITA WC FLEXI-SAPO FLEXIMATIC","7581","663244524062","ABRAMEX","21.81","32.0","Pieza"
"RANITA WC PRENTUM C/CADENA 9206 METALFLU 55I","RAN-C/C","70139409206","METALFLU","17.19","28.0","Pieza"
"RANITA WC SOLAR CON HILO ESLORA","RANITAS","","ABRAMEX","14.01","20.0","Pieza"
"RASPADOR CON NAVAJA 4 TRUEPOWER","TPRM1126","7506069050107","ANBEC","0.0","98.0","Pieza"
"RASPADOR CON NAVAJA DE 1 1/2 IN TRUEPOWER","TPRN1145","7506069050299","ANBEC","0.0","55.0","Pieza"
"RASPADOR CON NAVAJA Y EXTENSION 15- 22 DE 4 TRUEPOWER","TPRE1127","7506069050114","ANBEC","0.0","184.0","Pieza"
"RASPADOR DE PINTURA 120128 SURTEK","120128","660731201284","SURTEK","56.0","81.0","Pieza"
"RASPADOR FORJADO MANGO LARGO 7  130703 SURTEK","130703","660731307030","SURTEK","232.0","336.0","Pieza"
"RASPADOR FORJADO PUÃ‘O Y7"" 130705 SURTEK","130705","660731307054","SURTEK","213.0","309.0","Pieza"
"RASTILLO JARDINERO CON ARCO Y DIENTES CURVOS 130656 SURTEK","130656","660731306569","SURTEK","140.0","203.0","Pieza"
"RASTRILLO JARDIN RECTO 16DTE  130651 SURTEK","130651","660731306514","SURTEK","163.0","236.0","Pieza"
"RASTRILLO PARA ASFALTO 130653 SURTEK","130653","660731306538","SURTEK","274.0","397.0","Pieza"
"RASTRILLO RECTO 14 DIENTES, MANGO 60"" 130650 SURTEK","130650","660731306507","SURTEK","144.0","209.0","Pieza"
"RAT KILL PELLETS","MGVENENO","7502242342014","All","11.0","20.0","Pieza"
"RATICIDA PASTA TUBO RAT KILL 40 GR","8375","7502242342038","ABRAMEX","65.77","95.0","Pieza"
"RATONERA ANIKILL INSECTOS CHICA C/2PZ    R-211","8374","7502242342076","ABRAMEX","12.35","18.0","Pieza"
"RATONERA JAULA N° 3 12X25X9 REDURO","2482","","ABRAMEX","82.96000000000001","116.0","Pieza"
"RATONERA JAULA N° 4 14X27X11 REDURO","2512","","ABRAMEX","70.99","100.0","Pieza"
"RATONERA MADERA #2 MEDIANA 13X6.5cm. REDURO","8091","","ABRAMEX","29.77","43.0","Pieza"
"RATONERA METALICA #1 CHICA GRIS/NEGRA REDURO","8088","","ABRAMEX","16.51","24.0","Pieza"
"RATONERA METALICA #2 MEDIANA GRIS 12X6.5 REDURO","8089","","ABRAMEX","26.490000000000002","38.0","Pieza"
"RATONERA METALICA #3 GRANDE GRIS/NEGRA 1 REDURO","8090","","ABRAMEX","40.44","59.0","Pieza"
"RATONERA PEGAMENTO CHICA RAT-KILL C/2 PZ R221","KILLCHICA","7502242342212","ABRAMEX","28.17","45.0","Pieza"
"RATONERA PEGAMENTO GRANDE RAT-KILL C/2 PZ","R-222","7502242342229","ABRAMEX","50.07","73.0","Pieza"
"RATONERA PEGAMENTO JUMBO RAT-KILL C/2 PZ R223","KILLJUMBO","7502242342236","All","0.0","80.0","Pieza"
"RAYADOR DE ALUMINIO  123195 SURTEK","123195","660731231953","SURTEK","85.0","123.0","Pieza"
"RAYADOR DE ALUMINIO FUNDIDO EN ALUMINIO 380 TRUEPOWER","TPR384","7506069023743","ANBEC","0.0","118.0","Pieza"
"RC-012 TORNILLO NIQ 10- 24UNC2AX1/2","","","LIMSA","4.88","6.0","Pieza"
"RC-020 REJILLA P/COLADERA","","","LIMSA","149.41","224.0","Pieza"
"RC010 CANASTA REJCOL 262-H HEL SOBRE PEDIDO","","","LIMSA","925.61","1064.0","Pieza"
"RC011 REJILLA CONT 262-H 282-HEL","","","LIMSA","322.94","371.0","Pieza"
"RC016 CASQ.CONT GDE.282-1342 HEL SOBRE PEDIDO","","","LIMSA","144.64000000000001","166.0","Pieza"
"REBORDE ""J"" DE 13 MM DE 3.05","","","All","0.0","45.4","Pieza"
"REBOZADERO  3""  2 PIEZAS PB6032 COFLEX","15636","710631923837","ABRAMEX","263.4","382.0","Pieza"
"REBOZADERO  3""  PB6031 COFLEX - ECO","3360","710631914125","ABRAMEX","90.77","132.0","Pieza"
"REBOZADERO (PERA) PB6021 COFLEX - ECO","3359","7501605590901","ABRAMEX","77.43","112.0","Pieza"
"REBOZADERO DUAL 2"" (P/SANIT-2 PZ) COFLEX PB6023 - MED","3393","710631916822","ABRAMEX","219.22","318.0","Pieza"
"REBOZADERO DUAL 2"" (P/SANIT-2 PZ) COFLEX PB6037 - MED","15708","710631925251","ABRAMEX","215.37","312.0","Pieza"
"REBOZADERO SAT 1 PZA PB6022 COFLEX - MED","4347","710631916815","ABRAMEX","224.69","326.0","Pieza"
"RECEPTACULO DUPLEX 2P3H ATERRIZADO NEMA 5-15R 1","","","All","16.41","23.0","Pieza"
"RECEPTACULO DUPLEX POL. ENTRADA RECTA 2P.3H. 15A.125V MARFIL","","","All","63.0","88.0","Pieza"
"RECEPTACULO PARA FOTOCELDA (25CMS) ECONOMICA CALIBRE 14 TORK","","","All","40.74","53.0","Pieza"
"RECOGEDOR BASTON MADERA  LIM02 FOY","LIM02","660731441932","FOY","26.0","38.0","Pieza"
"RECOGEDOR DE LAMINA C/BASTON REDURO","RLM","","ABRAMEX","42.28","52.0","Pieza"
"RECOGEDOR DE LAMINA C/BASTON REFORZADO","","","HUACHITA","30.79","61.0","Pieza"
"RECOGEDOR DE LAMINA REFORZADA","","","FAMILIMP","34.0","61.0","Pieza"
"RECTIFICADOR PARA USO EXTRA PESADO      ( HEAVY DUTY ) 1/4"" 550 WATTS V.V. 120 V REC1014 URREA","REC1014","660731650938","URREA","2501.0","3626.0","Pieza"
"RED BUSH 100X50MM 33088 CEMENTAR","","","LIMSA","10.47","18.0","Pieza"
"RED BUSH 100X75MM CEM 33093","","","LIMSA","12.44","18.0","Pieza"
"RED BUSH 150X100MM CEMENTAR 33099","amarbu150100","","LIMSA","26.87","40.0","Pieza"
"RED BUSHING PVC CED 40 1 X 1/2","RBPVC1020","7506069071638","ANBEC","0.0","6.5","Pieza"
"RED BUSHING PVC CED 40 1 X 3/4","RBPVC1021","7506069071645","ANBEC","0.0","4.8","Pieza"
"RED BUSHING PVC CED 40 3/4 X 1/2","RBPVC1019","7506069071621","ANBEC","0.0","3.3","Pieza"
"RED.BUSHING GALVANIZADA 13MMX10","chmrbu1310","","LIMSA","11.950000000000001","17.0","Pieza"
"RED.BUSHING GALVANIZADA 13MMX6","chmrbu136","","LIMSA","11.950000000000001","17.0","Pieza"
"RED.BUSHING GALVANIZADA 19MMX13","chmrbu1913","","LIMSA","13.13","19.0","Pieza"
"RED.BUSHING GALVANIZADA 25MMX13","chmrbu2513","","LIMSA","30.77","43.0","Pieza"
"RED.BUSHING GALVANIZADA 25MMX19","chmrbu2519","","LIMSA","30.77","43.0","Pieza"
"RED.BUSHING GALVANIZADA 32MMX13","CONECTOR GALVANIZADO","","LIMSA","31.34","44.0","Pieza"
"RED.BUSHING GALVANIZADA 32MMX19","","","LIMSA","31.34","44.0","Pieza"
"RED.BUSHING GALVANIZADA 32MMX25","chmrbu3225","","LIMSA","31.34","44.0","Pieza"
"RED.BUSHING GALVANIZADA 38MMX13","","","LIMSA","49.410000000000004","69.0","Pieza"
"RED.BUSHING GALVANIZADA 38MMX19","","","LIMSA","49.42","70.0","Pieza"
"RED.BUSHING GALVANIZADA 38MMX25","RB38MMX25","","LIMSA","49.42","69.0","Pieza"
"RED.BUSHING GALVANIZADA 6MMX10","","","LIMSA","10.71","15.0","Pieza"
"RED.CAMPANA COBRE 19X13 3/4X1/2","","","LIMSA","16.0","20.0","Pieza"
"RED.CAMPANA GALVANIZADA 13MMX10","30chmrca1310","","LIMSA","23.72","34.0","Pieza"
"RED.CAMPANA GALVANIZADA 13MMX6","","","LIMSA","23.72","34.0","Pieza"
"RED.CAMPANA GALVANIZADA 19MMX13","CHMRCA1913","","LIMSA","15.69","22.0","Pieza"
"RED.CAMPANA GALVANIZADA 25MMX19","","","LIMSA","21.0","30.0","Pieza"
"RED.CAMPANA GALVANIZADA 32MMX25","","","LIMSA","51.24","62.0","Pieza"
"RED.CAMPANA GALVANIZADA 38MMX19","","","All","63.61","80.0","Pieza"
"REDONDO DE 1/2"" 6.10 MTS. PRIMERA","","","ACEROS ALCALDE ","159.6","185.14","Pieza"
"REDONDO DE 3/4"" 6.10 MTS. PRIMERA","","","ACEROS ALCALDE ","328.2","380.71","Pieza"
"REDUCC.BUSHING PVC 50X40mm","coprbu5040","","LIMSA","4.5200000000000005","12.0","Pieza"
"REDUCCCION BUSHING CPVC 19X13MM","dtcrbu1913","","LIMSA","0.9","6.0","Pieza"
"REDUCCION 1 - 3/4 ZINC","","","TAMEX","12.5","17.5","Pieza"
"REDUCCION 1 1/4 X 1/2 ALUM. P/BASE","7045","","ABRAMEX","17.91","26.0","Pieza"
"REDUCCION BUSH DE BRONCE 1/2 X 3/4","RBBR1798","7506069059018","ANBEC","0.0","60.0","Pieza"
"REDUCCION BUSH DE BRONCE 1/4 X 1/2","RBBR1797","7506069059001","ANBEC","0.0","52.0","Pieza"
"REDUCCION BUSH DE BRONCE 1/4 X 3/8","RBBR1794","7506069058974","ANBEC","0.0","20.0","Pieza"
"REDUCCION BUSH DE BRONCE 1/8 X 1/4","RBBR1793","7506069058967","ANBEC","0.0","16.0","Pieza"
"REDUCCION BUSH DE BRONCE 1/8 X 3/8","RBBR1795","7506069058981","ANBEC","0.0","28.0","Pieza"
"REDUCCION BUSH DE BRONCE 3/8 X 1/2","RBBR1796","7506069058998","ANBEC","0.0","30.0","Pieza"
"REDUCCION BUSHING BRONCE 3/4 X 1/2 ANBEC","REDB3412B","7506069030420","ANBEC","0.0","48.0","Pieza"
"REDUCCION BUSHING CPVC 1 X 1/2 ANBEC","RBCPVC112","7506069008122","ANBEC","0.0","7.3","Pieza"
"REDUCCION BUSHING CPVC 1 X 3/4 ANBEC","RBCPVC134","7506069008115","ANBEC","0.0","6.0","Pieza"
"REDUCCION BUSHING CPVC 1-1/2 X 1 ANBEC","RBCPVC1121","7506069019845","ANBEC","0.0","18.5","Pieza"
"REDUCCION BUSHING CPVC 1-1/2 X 1-1/4 ANBEC","RBCPVC112114","7506069019852","ANBEC","0.0","22.5","Pieza"
"REDUCCION BUSHING CPVC 1-1/2 X 1/2 ANBEC","RBCPVC11212","7506069039553","ANBEC","0.0","18.5","Pieza"
"REDUCCION BUSHING CPVC 1-1/2 X 3/4 ANBEC","RBCPVC11234","7506069039560","ANBEC","0.0","19.8","Pieza"
"REDUCCION BUSHING CPVC 1-1/4 X 1 ANBEC","RBCPVC1141","7506069019838","ANBEC","0.0","11.9","Pieza"
"REDUCCION BUSHING CPVC 1-1/4 X 1/2 ANBEC","RBCPVC11412","7506069039546","ANBEC","0.0","11.9","Pieza"
"REDUCCION BUSHING CPVC 1-1/4 X 3/4 ANBEC","RBCPVC11434","7506069039607","ANBEC","0.0","11.9","Pieza"
"REDUCCION BUSHING CPVC 2 X 1 ANBEC","RBCPVC21","7506069039591","ANBEC","0.0","43.6","Pieza"
"REDUCCION BUSHING CPVC 2 X 1-1/2 ANBEC","RBCPVC2112","7506069019876","ANBEC","0.0","38.3","Pieza"
"REDUCCION BUSHING CPVC 2 X 1-1/4 ANBEC","RBCPVC2114","7506069019869","ANBEC","0.0","46.2","Pieza"
"REDUCCION BUSHING CPVC 2 X 1/2 ANBEC","RBCPVC212","7506069039577","ANBEC","0.0","39.7","Pieza"
"REDUCCION BUSHING CPVC 2 X 3/4 ANBEC","RBCPVC234","7506069039584","ANBEC","0.0","42.4","Pieza"
"REDUCCION BUSHING CPVC 25X13MM","","","LIMSA","3.7","6.0","Pieza"
"REDUCCION BUSHING CPVC 25X19MM","dtcrbu2519","","LIMSA","1.83","7.0","Pieza"
"REDUCCION BUSHING CPVC 3/4 X 1/2 ANBEC","RBCPVC3412","","ANBEC","0.0","2.0","Pieza"
"REDUCCION BUSHING FOGA. 2X1","","","GRUPO FG","47.56","62.0","Pieza"
"REDUCCION BUSHING GALVANIZADA ROSCADA P/10.5 KGS. 51 X 25 MM","","","EUROVAL","46.26","65.0","Pieza"
"REDUCCION BUSHING HIDRAULICA 19X13 C-40TEMP MAX 60G PRESION MAX","","","LIMSA","3.27","6.0","Pieza"
